squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments
10393,98819,2010,1,B4447,948,HT 13
10393,99013,2010,1,B4166,1238,HT 14
10393,99669,2010,1,B3987,1149,"HT 20; NIPS DIDN'T LOOK LAC--MILK AROUND THEM, BUT DIDN'T LOOK LL OR WEAN…"
10393,100206,2010,1,B4153,1116,HT 17
11105,93213,2010,1,A1759,1004,HT 22s
11105,93392,2010,1,B0403,1255,Released unhandled
11105,93456,2010,1,B0251,1223,released unhandled
11105,93676,2010,1,B0786,1532,NA
11105,93775,2010,1,B0744,1055,19s HT
11105,93776,2010,1,B0744,1055,19s HT
11105,94092,2010,1,B0637,1033,"No HT, nipples not found"
11105,94391,2010,1,B1325,1107,No HT
11105,94392,2010,1,B1325,1107,No HT
11105,95888,2010,1,B2688,937,HT 11
11105,96321,2010,1,B2230,950,NA
11105,96322,2010,1,B2230,950,NA
11105,96860,2010,1,B3289,1132,HT 10
11105,97283,2010,1,B2167,1126,HT 22
11105,97340,2010,1,B3384,914,NA
11105,97684,2010,1,B3015,1039,HT 13
11105,99365,2010,1,B4365,1015,HT 17
11105,99676,2010,1,B4493,1140,HT 12
11105,100087,2010,1,B4531,1021,HT 14; near wean?
11105,100088,2010,1,B4531,1021,HT 14; near wean?
13694,93395,2010,1,B0229,1450,8 s HT
13694,93779,2010,1,B0632,1321,3 s HT
13694,93838,2010,1,B0730,1438,Big swollen Uterus
13694,94223,2010,1,B1210,1519,6 s HT; Small P2
10190,93449,2010,1,B0359,1057,HT 17s
10190,93450,2010,1,B0359,1057,HT 17s
10190,94014,2010,1,B0615,1009,HT 15s
10190,94388,2010,1,B1313,936,"Attempted to collar but animal became very stressed (gaping, distressed noises) and took too long; estimated only 1 day lac"
10190,95881,2010,1,B2609,951,HT 19
10190,96303,2010,1,B1133,1010,HT 19
10190,97178,2010,1,B3191,947,HT 11
10190,98913,2010,1,B4386,1010,HT 0
10190,99347,2010,1,B4470,948,HT 12s
10190,99736,2010,1,B4382,1016,HT 13
10190,100080,2010,1,B4519,1102,HT 4
10190,100251,2010,1,B4458,1200,Released
10909,93243,2010,1,B0347,1202,HT 7s
10909,93548,2010,1,B0394,1120,HT 15s
10909,96545,2010,1,B3222,1055,NA
10909,97339,2010,1,B2179,1110,NA
10412,96130,2010,1,B2680,1024,HT 2
10412,97477,2010,1,B2897,1016,HT 1; wean
10412,98734,2010,1,B4524,955,HT 19
11587,95891,2010,1,B2747,1135,No HT
10283,96128,2010,1,B2411,1056,HT 27
11698,99746,2010,1,B4214,1032,HT 4
11372,99489,2010,1,B4557,1010,HT 1
11372,99679,2010,1,B4347,953,HT 10
11645,97343,2010,1,B3393,1019,NA
11645,97687,2010,1,B3022,927,released
11645,99743,2010,1,B4293,932,HT 10
11208,93214,2010,1,B0263,1132,HT 9s
11208,93247,2010,1,B0320,1147,released unhandled
11208,93744,2010,1,B0603,1204,NA
11208,94126,2010,1,B1248,1340,HT 1s
11208,95177,2010,1,B1904,936,HT 1s
11208,95736,2010,1,B1581,1002,HT 3
11208,96324,2010,1,B2580,1007,NA
11208,98743,2010,1,B3364,1008,HT 3
11208,99677,2010,1,B4363,932,HT 5
11208,100091,2010,1,B4137,943,HT 7
10363,96129,2010,1,B2605,931,Released
10363,99429,2010,1,B3974,1030,HT 14
10363,99926,2010,1,B4411,916,HT 17
10363,100461,2010,1,B4595,956,HT 20
13670,93251,2010,1,B0387,1003,HT 19s
13670,93778,2010,1,B0830,1425,No HT
13670,94130,2010,1,B1239,1420,NA
10764,93242,2010,1,B0327,1350,17 s HT
10764,93390,2010,1,B0148,1159,12 s HT
10764,93638,2010,1,B0616,1339,No weight; Swollen uterus
10764,93811,2010,1,B0754,1209,HT 15s
10764,94002,2010,1,B0769,1313,19 s HT
10764,94439,2010,1,B1293,1029,HT 17s
10764,96675,2010,1,B3117,1100,11 s HT
11697,97774,2010,1,B2980,944,HT 7
11697,97775,2010,1,B2980,944,HT 7
11697,100258,2010,1,B4477,1026,HT 13
11502,93945,2010,1,B0548,1129,no HT
11502,94129,2010,1,B1217,1027,HT 0s
11187,93944,2010,1,B0086,1152,no HT
11188,93514,2010,1,B0134,1402,"Nipples not found, no HT"
11188,93677,2010,1,B0654,1510,"Nipples not found, no HT"
11188,95806,2010,1,B2662,1123,HT 18; missing eye?;
11188,96509,2010,1,B3230,1037,HT 10
11188,97284,2010,1,B3366,1044,HT 14
11188,97765,2010,1,B2985,1224,HT 2
11188,98049,2010,1,B3816,1014,Released
11188,100089,2010,1,B4144,1044,HT 9
11188,100090,2010,1,B4144,1044,HT 9
10246,93545,2010,1,B0399,1133,HT 0s
11747,98631,2010,1,B4381,1110,HT 17
11747,98632,2010,1,B4381,1110,HT 17
12309,99220,2010,1,B4235,1115,HT 9
12309,99382,2010,1,B4350,1117,HT 14
12309,99877,2010,1,B4482,1139,HT 9; right notch?
11650,97499,2010,1,B1857,1015,NA
10122,93198,2010,1,A1530,1430,HT 28s
10122,93664,2010,1,B0180,1422,"Nipples not found, no HT"
10122,93771,2010,1,B0689,1314,No HT
10122,93942,2010,1,B0203,1010,HT 23s
10122,94090,2010,1,B0139,1256,Removed collar and did not gather other info. Did not observe status upon release.
10122,97097,2010,1,B3410,913,HT 16
10122,98156,2010,1,B3675,1040,HT 14
10122,99345,2010,1,B4212,1156,HT 14; lost lit?
10933,94931,2010,1,B1423,1100,HT 10s
10933,95964,2010,1,B2749,1013,HT 25
10933,97035,2010,1,B3416,1114,HT 12; difficult to get milk
10933,97489,2010,1,B2973,1052,"big, healing wound (large cut) on side"
10933,99869,2010,1,B4043,1000,HT 11
10933,100472,2010,1,B4157,1252,HT 7
10356,93673,2010,1,B0785,1352,"Nipples not found, no HT"
10707,94119,2010,1,B1265,1033,HT 11s
10707,94120,2010,1,B1265,1033,HT 11s
10707,94390,2010,1,B1297,1046,No HT
10897,95805,2010,1,B2716,907,HT 0
10897,96954,2010,1,B2397,909,0s HT
10501,93422,2010,1,B0380,1506,"Nipples not found, no HT, no weight"
10501,94117,2010,1,B1246,1113,NA
10501,94791,2010,1,B1473,1148,Small swollen uterus
10508,93236,2010,1,B0489,1013,HT 14s
10508,94091,2010,1,B0238,1242,HT 7s
10508,94792,2010,1,B1355,1237,"HT 12s, no poop"
10508,96131,2010,1,B1576,1007,HT 15
10508,97180,2010,1,B2180,1014,HT 10
10508,98339,2010,1,B4233,1044,HT 14
10508,98624,2010,1,B4530,1224,HT 6
10508,99354,2010,1,B4383,1147,HT 16
10508,99737,2010,1,B4268,1133,HT 17
10908,93209,2010,1,B0423,1308,HT 8s
10908,97913,2010,1,B2900,1041,HT 16
10908,99213,2010,1,B4370,1128,HT 25
10908,99362,2010,1,B4374,1108,HT 9
10908,99569,2010,1,B4039,1036,HT 8
10908,99675,2010,1,B4026,942,Ht 12
10908,100085,2010,1,B4160,1003,HT 12 ;lost lit?
10908,100254,2010,1,B4205,923,HT 14
10640,93207,2010,1,A1476,1016,HT 17s
10640,93918,2010,1,B0084,1201,15s HT
10640,95219,2010,1,B0910,1004,HT 18
10640,95548,2010,1,B1832,945,HT 9
10640,96312,2010,1,B2423,923,NA
10640,97482,2010,1,B3157,1958,HT 12
10640,98736,2010,1,B4514,1033,HT 10
10640,98737,2010,1,B4514,1033,HT 10
10640,99356,2010,1,B4177,951,HT 10
10640,99483,2010,1,B4333,1041,Released
10640,99484,2010,1,B4333,1041,Released
10640,99864,2010,1,B4022,938,HT 9
10640,99865,2010,1,B4022,938,HT 9
10640,100083,2010,1,B4296,1031,Released
10640,100253,2010,1,B4147,958,HT 6
10372,93201,2010,1,B0468,1325,HT 4s
10372,93997,2010,1,B0226,1346,No HT
10372,95372,2010,1,B1872,927,"HT 18s; dry, crusty nips"
10372,97475,2010,1,B3444,945,14 s HT; escaped before checking for milk
10372,98818,2010,1,B4122,1203,HT 3
10372,99480,2010,1,B3973,1026,HT 2
10372,100205,2010,1,B4323,1130,HT 5
10372,100377,2010,1,B4142,957,HT 2
11504,94183,2010,1,B1037,1213,no DNA
11505,94184,2010,1,B0237,1243,no DNA
11503,94005,2010,1,B0018,1105,"No HT, no weight"
11671,99573,2010,1,B4223,1015,Released
11671,99792,2010,1,B4429,1132,HT 12
11589,97108,2010,1,B3404,1149,Released
11589,97496,2010,1,B2184,1037,22s HT
11589,97919,2010,1,B2642,1134,Released
11589,99571,2010,1,B4038,1056,Released
11589,99791,2010,1,B4008,1120,HT 19
11589,99933,2010,1,B4319,1030,Released
11589,99934,2010,1,B4319,1030,Released
11589,100296,2010,1,B4141,1128,Released
11589,100297,2010,1,B4141,1128,Released
10757,93836,2010,1,B0141,1426,HT 11s
10757,95019,2010,1,B1768,1008,"HT 26; not preg, dry skin at nips"
10757,96134,2010,1,B2324,915,Ht 22
10757,96628,2010,1,B3260,1025,HT 19
10757,96858,2010,1,B3299,938,HT 1
10757,98164,2010,1,B3793,1313,HT 15; lost lit?
10757,98428,2010,1,B4417,936,HT 21
10757,99014,2010,1,B3757,1016,HT 1
10757,99358,2010,1,B4445,1204,released unhandled
10757,99359,2010,1,B4445,1204,released unhandled
10757,99674,2010,1,B4181,1158,HT 27
10757,99928,2010,1,B4209,1040,HT 2
10757,100209,2010,1,B4280,1104,HT 12
10757,100210,2010,1,B4280,1104,HT 12
10765,93773,2010,1,B0604,1411,no handling time
10765,94003,2010,1,B0220,1332,No handling time; Maybe P1-P2
10765,94216,2010,1,B1118,1340,0 s HT; hard rod felt in abdomen
10765,97338,2010,1,B3418,1046,NA
10765,94440,2010,1,B1431,1010,NA
10589,100028,2010,1,B4432,1007,HT 11
10589,100208,2010,1,B4192,1012,HT 13
10710,93240,2010,1,B0338,1331,HT 16s
10710,95605,2010,1,1755,1035,HT 22
10710,96222,2010,1,B2378,924,HT 12
10827,94046,2010,1,B0551,1341,No HT
10827,94217,2010,1,B0514,1025,HT 6s
10827,94793,2010,1,B1469,1325,"HT 0s, escaped without collaring."
10827,96316,2010,1,B2718,959,HT 6
10586,98916,2010,1,B4379,1152,HT 2
10586,99863,2010,1,B4554,946,HT 1
11113,93569,2010,1,B0670,1056,HT 20s
11113,94124,2010,1,B1180,1020,HT 12s
11113,94125,2010,1,B1180,1020,HT 12s
11113,94124,2010,1,B1079,1331,released unhandled
11113,94125,2010,1,B1079,1331,released unhandled
11113,96956,2010,1,B2437,955,7S HT
10753,93919,2010,1,B0227,1040,NA
10753,96505,2010,1,B3206,1015,HT 2
10753,97486,2010,1,B2959,1016,HT 10
10753,97912,2010,1,B3419,1008,HT 1; wean?
10753,98427,2010,1,B4217,1248,HT 7
10753,98824,2010,1,B4421,1240,HT 14
10753,99485,2010,1,B4117,1105,HT 16
10753,99486,2010,1,B4117,1105,HT 16
10753,100408,2010,1,B4184,949,HT 3
11802,99378,2010,1,B4492,932,HT 1
11802,99379,2010,1,B4492,932,HT 1
11802,100336,2010,1,B4125,1013,HT 1
11695,97772,2010,1,B2994,925,HT 3
11695,97773,2010,1,B2994,925,HT 3
11695,99745,2010,1,B4202,1046,HT 1
11695,100034,2010,1,B4536,1056,HT 1
10699,93565,2010,1,B0791,1425,HT 27s
10699,96674,2010,1,B3205,1054,HT 8
10699,97336,2010,1,B3408,1025,HT 14; wean?
10699,97484,2010,1,B3218,1112,16 s HT
10699,99739,2010,1,B4185,953,HT 11
10699,99788,2010,1,B4311,1043,HT 2
10699,100292,2010,1,B4162,1137,HT 9
10496,95483,2010,1,B0930,1059,HT 2s
10496,95963,2010,1,B2745,914,HT 23
10496,96503,2010,1,B3236,909,HT 15; lost lit?
10496,97030,2010,1,B3375,901,HT 4
10496,97479,2010,1,B2174,1133,13 s HT
10496,97907,2010,1,B2852,919,HT 0
10496,98159,2010,1,B3833,1134,Released
10496,98425,2010,1,B4218,1144,HT 0
10496,99353,2010,1,B4480,1049,HT 8s
10496,99670,2010,1,B4021,1219,HT 28
10496,100207,2010,1,B3980,1125,HT 7
10496,100378,2010,1,B4454,1009,HT 8
10496,100379,2010,1,B4454,1009,HT 8
10666,93238,2010,1,B0258,1355,HT 0s
10666,94438,2010,1,B1125,940,HT 2s
10666,95055,2010,1,B0977,1310,HT 12s; possible lost lit
10666,96044,2010,1,B2684,908,HT 3
10666,97032,2010,1,B3448,948,HT 1
10666,97281,2010,1,B3426,1113,HT 11
10666,97682,2010,1,B2960,950,HT 14
10666,98579,2010,1,B4576,1033,"Huge, not pregnant"
10929,93211,2010,1,B0314,1429,HT 18s
10929,93743,2010,1,B0479,1355,"Female escaped; no weight, tags, repro status"
10929,95735,2010,1,B1848,1204,HT 17
10929,97488,2010,1,B1961,1025,HT 24
10929,98741,2010,1,B4358,935,HT 19
10929,99363,2010,1,B4392,1136,HT 14
10929,99867,2010,1,B4263,1032,HT 12
10929,99868,2010,1,B4263,1032,HT 12
10929,100086,2010,1,B4089,934,Released
11506,94221,2010,1,B1138,1114,No HT
11506,94222,2010,1,B1138,1114,No HT
10395,95533,2010,1,B1806,921,HT 22
10395,95534,2010,1,B1806,921,HT 22
10395,95802,2010,1,B2606,854,HT 16
10395,97476,2010,1,B3126,937,21 s HT
10395,97904,2010,1,B3172,1126,HT 22
10395,99430,2010,1,B3977,1155,no handling test done because she was stressed out after going into the bag
11664,97688,2010,1,B2850,1000,released
10448,94790,2010,1,B1457,1212,"No HT, large swollen uterus, right ear badly folded under tag but looks OK"
10187,93543,2010,1,B0071,1336,HT 1s
10187,96500,2010,1,B3243,920,HT 2
10187,97473,2010,1,B1454,1021,0 s HT
10791,94534,2010,1,B1488,1055,NA
10187,98621,2010,1,B4599,1012,HT 3
10187,99346,2010,1,B4474,1102,HT 1s
10187,100203,2010,1,B4077,1042,HT 8
10278,93546,2010,1,B0388,1503,HT 14s
10278,94417,2010,1,B1340,1050,No HT
10278,96501,2010,1,B3285,1006,HT 23
10618,94930,2010,1,B1328,1130,No HT
10618,96311,2010,1,B2568,1035,NA
10618,97481,2010,1,B2998,924,HT 15
10618,98823,2010,1,B4484,1129,HT 14
10618,99482,2010,1,B4244,1035,HT 17; WEANED
10618,100252,2010,1,B4129,946,HT 11
13672,93429,2010,1,B0175,1328,HT 22s
13672,95810,2010,1,B2641,1150,HT 21;puncture wound in side
13672,95892,2010,1,B2711,859,Released
13672,96517,2010,1,B2063,1023,HT 23
13672,97039,2010,1,B2634,1128,HT 24
13672,98178,2010,1,B3564,1027,HT 24
13672,98444,2010,1,B4594,1101,HT 16
13672,99384,2010,1,B4431,1046,HT 21; kl/su rc
13672,100262,2010,1,B4360,1013,HT 12
13672,100463,2010,1,B3965,1043,HT 18
10346,93200,2010,1,A1492,1229,HT 23s
10346,93233,2010,1,B0060,1044,released unhandled
10346,94389,2010,1,B0080,1010,No HT
10346,95214,2010,1,B1887,1033,HT 22
10346,95801,2010,1,B2692,958,HT 18
10346,96502,2010,1,B3179,1137,HT 20
10346,97474,2010,1,B3009,904,HT 8;wean
10587,93237,2010,1,B0250,1315,HT 27s
10587,94606,2010,1,B1025,1207,HT 24s
10587,95885,2010,1,B2696,908,HT 19
10587,96309,2010,1,B2340,1000,NA
10587,98340,2010,1,B4559,1206,HT 26
10587,99355,2010,1,B4366,1054,HT 23
10587,99671,2010,1,B4340,1039,HT 20
10587,100082,2010,1,B4312,951,HT 13
10482,93203,2010,1,A1831,1034,HT 21s
10482,93674,2010,1,B0100,1442,17s HT
10482,93742,2010,1,B0652,1106,NA
10482,93883,2010,1,B0644,1234,"nipples not found; assume sd, no HT"
10482,94884,2010,1,B1371,914,HT 13s
10482,95734,2010,1,B1978,924,HT 23
10482,96625,2010,1,B3250,1002,HT 13
10482,97334,2010,1,B3352,948,HT 20
10482,99862,2010,1,B4090,1005,HT 25
11461,93077,2010,1,A1271,1128,13 s HT
11461,93428,2010,1,B0192,1422,0 S HT; Collar looks comfortable
11461,93249,2010,1,B0257,1349,0 s HT
11461,93639,2010,1,B0696,1058,12 s HT
11461,93745,2010,1,B0872,1221,NA
11461,93777,2010,1,B0611,1350,9 s HT; no nipples assessed
11461,94004,2010,1,B0032,1307,No handling time
11461,96629,2010,1,B2191,1058,NA
11461,96325,2010,1,B2667,1100,NA
11461,94220,2010,1,B1193,1151,NA
11461,94496,2010,1,B1305,1030,1 s HT; No nipps
11461,94497,2010,1,B1305,1030,1 s HT; No nipps
11461,98050,2010,1,B3655,1425,"4 s HT; No milk expressed, LL???"
11461,95412,2010,1,B1816,1108,0 s HT
11917,98177,2010,1,B3661,1112,W/G's juv?
11917,98353,2010,1,B4587,934,HT 15
11699,98753,2010,1,B4489,1115,HT 13
11699,100259,2010,1,B4287,1035,HT 5
10495,98424,2010,1,B4325,1001,HT 14; needs new blue pipe
10415,93202,2010,1,B0394,1111,HT 19s
11580,95484,2010,1,B1870,1218,no ht
10788,100211,2010,1,B4227,940,HT 12
11104,94420,2010,1,B1295,1023,No HT
11104,94739,2010,1,B1455,1020,"Released unhandled, no rattloc"
11104,95887,2010,1,B2644,923,Released
11641,98171,2010,1,B3829,1232,Released b/c stressed
10245,99479,2010,1,B4362,1129,HT 9
10245,99562,2010,1,B4240,1046,HT 4
10245,99563,2010,1,B4240,1046,HT 4
10245,99786,2010,1,B4422,1002,HT 4
13669,97513,2010,1,B2982,911,HT 14
13669,97696,2010,1,B3054,1047,released
13669,98930,2010,1,B4405,950,HT 17
10576,97031,2010,1,B3151,1149,HT 5; pus on forehead
11588,99932,2010,1,B4336,1156,HT 4
11295,93248,2010,1,B0470,1100,HT 14s
11295,93570,2010,1,B0574,1111,released unhandled
10919,100030,2010,1,B4034,1018,HT 13
10919,100213,2010,1,B4286,1001,HT 11
11535,97107,2010,1,B3421,1002,HT 17; tagged on Rolo
11535,97185,2010,1,B3403,1141,Released; DOUBLE COLOURS
11535,97768,2010,1,B3067,1202,HT 15; DOUBLE COLOURS
11535,99491,2010,1,B3940,1100,HT 17
11535,99492,2010,1,B3940,1100,HT 17
11535,99930,2010,1,B4128,927,HT 7
11535,100335,2010,1,B3947,1031,HT 2
10910,93244,2010,1,B0291,1417,released unhandled
10910,96135,2010,1,B2717,1153,HT 1
10910,96318,2010,1,B2341,935,RELEASED
10910,98044,2010,1,B3674,1144,Released
10910,98341,2010,1,B4586,1046,Released
10910,99740,2010,1,B3871,1116,HT 4; barely scr
11676,99435,2010,1,B4565,1212,released because clearly stressed; bloody mouth and missing tooth?
11676,99793,2010,1,B4267,1024,HT 9
11648,97497,2010,1,B3360,1400,NA
11754,100095,2010,1,B4544,1120,HT 3
11665,97689,2010,1,B3089,1135,released
11665,97690,2010,1,B3089,1135,released
10151,99859,2010,1,B4344,955,HT 11
10151,99925,2010,1,B4140,936,"Released, handled yesterday"
10903,93943,2010,1,B0641,1101,no HT
10903,98043,2010,1,B3772,1029,Released
10903,99431,2010,1,B4068,1131,HT 15
10903,99432,2010,1,B4068,1131,HT 15
10903,100212,2010,1,B4467,1202,HT 13
11494,97493,2010,1,B3129,952,11 s
11494,98170,2010,1,B3810,1139,HT 6
11494,98744,2010,1,B3739,1210,Released
10576,93772,2010,1,B0201,1342,4 s HT
10709,97911,2010,1,B2919,1106,Released
10709,98162,2010,1,B3846,1149,Ht 14
10709,98917,2010,1,B4572,1049,HT 20
10709,99673,2010,1,B4423,1030,HT 25
10709,99789,2010,1,B4234,1054,HT 18
10709,99790,2010,1,B4234,1054,HT 18
10709,100029,2010,1,B4542,1136,HT 13
11915,99496,2010,1,B3981,925,HT 24
10247,94788,2010,1,B1937,1100,did not obtain weight
10247,95800,2010,1,B2690,934,HT 10
10247,98158,2010,1,B3761,1242,Released
10247,98421,2010,1,B3367,1114,Released
10247,98422,2010,1,B3367,1114,Released
10942,94122,2010,1,B1190,1251,"HT 1s, DNA taken"
10942,96320,2010,1,B2697,1100,NA
10942,96955,2010,1,B2302,1038,9S HT
10942,97106,2010,1,B2679,901,Released
10942,97683,2010,1,B3049,936,HT 9
10942,98166,2010,1,B3745,1057,Released
10942,98167,2010,1,B3745,1057,Released
10942,98625,2010,1,B4456,1031,HT 23
10942,98918,2010,1,B4173,958,Released
10942,99988,2010,1,B4248,931,HT 14
10424,93420,2010,1,B0189,1433,HT 0s
11478,94128,2010,1,B0561,1312,"HT 17s, DNA taken"
11478,94932,2010,1,B1131,1033,HT 19s
11478,95326,2010,1,B1888,958,HT 24
11478,97036,2010,1,B3430,1046,Released
11478,97589,2010,1,B3420,1035,HT 18
11478,97590,2010,1,B3420,1035,HT 18
11345,95966,2010,1,B2633,907,HT 20
11345,96224,2010,1,B2706,1030,HT 24
11345,96510,2010,1,B3187,901,Released
10683,93547,2010,1,B0067,1259,forgot HT
10683,96045,2010,1,B2635,902,HT 20
10683,99672,2010,1,B4425,1029,HT 18
10348,96950,2010,1,B2415,1025,7S HT
10348,100405,2010,1,B4236,1210,HT 11
10781,93056,2010,1,A1440,1344,NA
10714,93454,2010,1,B0446,1556,"HT 25s, bloody left eye"
10714,96627,2010,1,B3211,927,HT 7
11700,98350,2010,1,B4213,928,HT 12
11585,99570,2010,1,B4080,1005,HT 12
11585,99742,2010,1,B4513,1214,HT 20
10418,96306,2010,1,B2304,1004,Released
10418,97681,2010,1,B3053,1213,HT 18; escaped no ReprCond
10418,97905,2010,1,B3256,1059,Released
10418,98622,2010,1,B4369,1038,HT 19
10418,99350,2010,1,B4502,959,HT 15
10418,99861,2010,1,B4317,1008,HT 4
11451,94608,2010,1,B1363,956,HT 3s
11451,98626,2010,1,B4178,1054,HT 21
11451,99490,2010,1,B4042,1200,HT disturbed by radio call
11451,100295,2010,1,B4251,1203,HT 11
10919,94182,2010,1,B1331,1327,NA
11111,96223,2010,1,B2027,858,HT 18
11111,97588,2010,1,B2987,1102,HT 6
11111,98168,2010,1,B3611,1320,Released
11111,99488,2010,1,B4013,1040,HT 15
11583,98346,2010,1,B4195,1008,HT 19
11583,98920,2010,1,B4131,1032,HT 7
11590,99871,2010,1,B4110,1129,HT 10
11666,97691,2010,1,B3098,1019,released
11916,98176,2010,1,B3812,1300,NA
11919,99436,2010,1,B3996,1120,HT 4
11919,100218,2010,1,B4153,1147,HT 7
11186,95021,2010,1,B1984,1258,HT 25
11186,96323,2010,1,B2373,1105,HT 13
10150,97176,2010,1,B3388,1114,Released
10150,98157,2010,1,B3771,1045,Released
10698,93239,2010,1,B0328,1319,HT 18s
10698,95804,2010,1,B2674,923,Released; wound on head
10698,97033,2010,1,B3445,1219,Released
10698,97483,2010,1,B1601,1010,"27 s HT; scrotum huge, looking cancerogenous"
10698,98041,2010,1,B3786,1108,Released
10698,98042,2010,1,B3786,1108,Released
10698,98160,2010,1,B3731,1200,Released
10698,98161,2010,1,B3731,1200,Released
10698,97758,2010,1,B3424,929,HT 16
10698,97759,2010,1,B3424,929,HT 16
13661,96631,2010,1,B3261,940,HT 17
13661,99383,2010,1,B2170,1059,HT 17
13674,94329,2010,1,B1282,1025,"HT 0s, weight not obtained"
13674,95374,2010,1,B1765,1059,HT 1s
12345,100386,2010,1,B4535,1016,HT 2
11835,98927,2010,1,B4357,1042,Released
11835,99578,2010,1,B4083,1002,HT 11
10120,94017,2010,1,B1220,1721,"HT 8s, All R whiskers collected"
10135,93603,2010,1,B0557,1146,0 s HT; Confident B!/- were colours
10160,93622,2010,1,A1425,1255,HT 0s
10160,93640,2010,1,A1593,1222,released unhandled
10160,93946,2010,1,B0210,1132,"no HT, no weight, lost scale…"
10160,93947,2010,1,B0210,1132,"no HT, no weight, lost scale…"
10160,93946,2010,1,B0019,1310,released unhandled
10160,93947,2010,1,B0019,1310,released unhandled
10185,93665,2010,1,B0732,1202,released unhandled
10185,93746,2010,1,B0385,1149,"no HT, R Whiskers clipped and collected, missed about 2mm"
10191,93623,2010,1,A1761,1316,HT 6s
10191,94047,2010,1,B1159,1404,HT 13s
10191,94887,2010,1,B1899,1502,HT 3s
10191,95737,2010,1,B2220,1052,6s HT
10191,96685,2010,1,B2638,903,0s HT; Lost lit? Crusty nipples
10191,96863,2010,1,B3302,1110,"0s HT; LOST; squeaked and ""stomped"""
10191,99278,2010,1,B3928,1101,HT - 3s
10191,99498,2010,1,B3891,1042,0s HT
10191,99939,2010,1,B3999,1106,HT 0
10191,100464,2010,1,B4396,1351,8s HT
10220,93948,2010,1,B0091,1250,HT 13s
10220,95811,2010,1,B2730,916,Released unhandled
10325,93571,2010,1,B0196,1132,NA
10325,93780,2010,1,B0704,1204,"HT 9s, all R whiskers collected"
10325,94537,2010,1,B1166,918,released unhandled
10325,94610,2010,1,B1558,1139,released unhandled
10325,94611,2010,1,B1558,1139,released unhandled
10325,94610,2010,1,B1627,1305,released unhandled
10325,94611,2010,1,B1627,1305,released unhandled
10325,94740,2010,1,B1629,106,released
10325,94888,2010,1,B1656,1124,HT 18s; all R whiskers reclipped
10325,94889,2010,1,B1656,1124,HT 18s; all R whiskers reclipped
10325,94888,2010,1,B1526,1222,released unhandled
10325,94889,2010,1,B1526,1222,released unhandled
10325,95058,2010,1,B1120,1038,HT 0s
10325,95535,2010,1,B2229,923,Released unhandled
10325,95549,2010,1,B2140,833,Released unhandled
10325,96228,2010,1,B2432,1036,"9s HT, missed reproductive status due to lack of time"
10325,96229,2010,1,B2432,1036,"9s HT, missed reproductive status due to lack of time"
10325,96331,2010,1,B2557,927,Released unhandled
10325,96332,2010,1,B2557,927,Released unhandled
10325,96411,2010,1,B2320,951,Released unhandled
10325,96412,2010,1,B2320,951,Released unhandled
10325,96632,2010,1,B2314,1010,Released unhandled
10325,96633,2010,1,B2314,1010,Released unhandled
10325,96632,2010,1,B2199,1136,Released unhandled
10325,96633,2010,1,B2199,1136,Released unhandled
10325,96686,2010,1,B2362,848,15s HT
10325,96687,2010,1,B2362,848,15s HT
10325,96801,2010,1,B3143,1025,Released unhandled
10325,97188,2010,1,B4725,917,Released unhandled
10325,97189,2010,1,B4725,917,Released unhandled
10325,97190,2010,1,B4725,917,Released unhandled
10325,97191,2010,1,B4725,917,Released unhandled
10325,97932,2010,1,B2997,1142,Released unhandled
10325,97933,2010,1,B2997,1142,Released unhandled
10325,98354,2010,1,B3957,952,Released unhandled
10325,98355,2010,1,B3957,952,Released unhandled
10325,98691,2010,1,B4377,1118,2s HT
10325,99024,2010,1,B4563,1105,Released unhandled
10325,99025,2010,1,B4563,1105,Released unhandled
10325,99221,2010,1,B4446,1155,Released unhandled
10343,93949,2010,1,B0842,1032,HT 12s
10343,93950,2010,1,B0842,1032,HT 12s
10343,94048,2010,1,B1189,1053,HT 7s
10343,94226,2010,1,B1179,1200,HT 13s
10343,95607,2010,1,B2202,920,Released unhandled
10343,95813,2010,1,B2631,943,Released unhandled
10358,93641,2010,1,B0335,1232,HT 0s
10358,93748,2010,1,B0683,1248,"no HT, R Whiskers clipped and collected"
10358,97351,2010,1,B3434,1419,15s HT
10358,97697,2010,1,B3077,1202,Released unhandled
10358,98179,2010,1,B2865,1255,Released unhandled
10404,93604,2010,1,B0715,1200,14 s HT
10404,93796,2010,1,B0516,1036,Not handled
10404,95902,2010,1,B1197,1117,NA
10404,96518,2010,1,B2245,1228,8s HT
10404,98089,2010,1,B3644,934,12 s HT; very small testes
10404,98636,2010,1,B3083,956,24 s HT
10404,99940,2010,1,B4167,1207,HT 15
10474,93575,2010,1,B0849,1030,29 s HT
10474,93576,2010,1,B0849,1030,29 s HT
10474,93749,2010,1,B0822,1118,no HT
10474,93750,2010,1,B0822,1118,no HT
10616,93624,2010,1,A1331,1231,HT 2s
10616,93951,2010,1,B0040,1209,released unhandled
10616,94227,2010,1,B1264,1103,"HT 9s, tiny freckle of a sd nipple"
10616,94741,2010,1,B0946,1147,2s HT
10616,95265,2010,1,B1994,853,HT 9s
10616,95266,2010,1,B1994,853,HT 9s
10616,95267,2010,1,B1994,853,HT 9s
10616,95268,2010,1,B1994,853,HT 9s
